logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,POS YOKOHAMA 1478E,Busan,Tokyo,2024.04.19 (Fri),2024.04.21 (Sun),2 days,Direct,$255.00,$510.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,POS YOKOHAMA PYOK1478E,Busan,Tokyo,2024.04.19 (Fri),2024.04.21 (Sun),2 days,Direct,$305.00,$610.00
https://www.tradlinx.com/images/carrier/shipping_com_ONE.gif,ONE,CONFIDENCE 158E,Busan,Tokyo,2024.04.19 (Fri),2024.04.22 (Mon),3 days,Direct,$183.00,$366.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,TOYAMA TRADER 2411E,Busan,Tokyo,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$500.00,"$1,000.00"
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,TOYAMA TRADER 2411E,Busan,Tokyo,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$255.00,$510.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,TOYAMA TRADER JTYT2411E,Busan,Tokyo,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$305.00,$610.00
https://www.tradlinx.com/images/carrier/shipping_com_ONE.gif,ONE,MARIA C 0054N,Busan,Tokyo,2024.04.20 (Sat),2024.04.24 (Wed),4 days,Direct,$183.00,$366.00
https://www.tradlinx.com/images/carrier/shipping_com_PAN.gif,Pan Ocean,POS YOKOHAMA 1478E,Busan,Tokyo,2024.04.20 (Sat),2024.04.21 (Sun),1 days,Direct,$285.00,$570.00
https://www.tradlinx.com/images/carrier/shipping_com_PAN.gif,Pan Ocean,TOYAMA TRADER 2411E,Busan,Tokyo,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$285.00,$570.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,TOYAMA TRADER 2411E,Busan,Tokyo,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$285.00,$570.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,HEUNG-A YOUNG 0351S,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$500.00,"$1,000.00"
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,PEGASUS TERA 2409E,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$500.00,"$1,000.00"
https://www.tradlinx.com/images/carrier/shipping_com_DJS.gif,DongJin,HEUNG-A YOUNG 0351S,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$335.00,$670.00
https://www.tradlinx.com/images/carrier/shipping_com_DJS.gif,DongJin,PEGASUS TERA 2409E,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$335.00,$670.00
https://www.tradlinx.com/images/carrier/shipping_com_PCS.gif,DongYoung,HEUNG-A YOUNG JHAY0351S,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$255.00,$510.00
https://www.tradlinx.com/images/carrier/shipping_com_PCS.gif,DongYoung,PEGASUS TERA DPTR2409E,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$255.00,$510.00
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,HEUNG-A YOUNG 0351S,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$255.00,$510.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,PEGASUS TERA DPTR2409E,Busan,Tokyo,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$305.00,$610.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,SUNNY FREESIA 2408E,Busan,Tokyo,2024.04.22 (Mon),2024.04.24 (Wed),2 days,Direct,$335.00,$670.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,BAL STAR 2411E,Busan,Tokyo,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,$335.00,$670.00
