logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,TS BANGKOK 24003S,Busan,Hong Kong,2024.04.30 (Tue),2024.05.06 (Mon),6 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_ONE.gif,ONE,NAVIOS MIAMI 176S,Busan,Hong Kong,2024.04.30 (Tue),2024.05.08 (Wed),8 days,Direct,$77.00,$154.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,TS BANGKOK 24003S,Busan,Hong Kong,2024.04.30 (Tue),2024.05.08 (Wed),8 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,TS BANGKOK 24003S,Busan,Hong Kong,2024.04.30 (Tue),2024.05.08 (Wed),8 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,YM CREDIBILITY 119S,Busan,Hong Kong,2024.05.01 (Wed),2024.05.06 (Mon),5 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,SAWASDEE XIAMEN 2405S,Busan,Hong Kong,2024.05.01 (Wed),2024.05.22 (Wed),21 days,Direct,$111.00,$222.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,HEUNG-A HAIPHONG 2404S,Busan,Hong Kong,2024.05.01 (Wed),2024.05.05 (Sun),4 days,Direct,$400.00,$700.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,YM CREDIBILITY 119S,Busan,Hong Kong,2024.05.01 (Wed),2024.05.05 (Sun),4 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,YM CREDIBILITY 119S,Busan,Hong Kong,2024.05.01 (Wed),2024.05.05 (Sun),4 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_HMM.gif,HMM,YM TRILLION 0009W,Busan,Hong Kong,2024.05.01 (Wed),2024.05.09 (Thu),8 days,Direct,$46.00,$92.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,YM CREDIBILITY 119S,Busan,Hong Kong,2024.05.01 (Wed),2024.05.14 (Tue),13 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,AS COLUMBIA 2401S,Busan,Hong Kong,2024.05.02 (Thu),2024.05.05 (Sun),3 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,AS COLUMBIA 2401S,Busan,Hong Kong,2024.05.02 (Thu),2024.05.05 (Sun),3 days,Direct,$111.00,$222.00
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,HEUNG-A AKITA 2408S,Busan,Hong Kong,2024.05.02 (Thu),2024.05.07 (Tue),5 days,Direct,$111.00,$222.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,AS COLUMBIA 2401S,Busan,Hong Kong,2024.05.02 (Thu),2024.05.05 (Sun),3 days,Direct,$400.00,$700.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,HEUNG-A AKITA 2408S,Busan,Hong Kong,2024.05.02 (Thu),2024.05.07 (Tue),5 days,Direct,$400.00,$700.00
https://www.tradlinx.com/images/carrier/shipping_com_SIT.gif,SITC,KMTC PENANG 2405S,Busan,Hong Kong,2024.05.02 (Thu),2024.05.08 (Wed),6 days,Direct,$10.00,$20.00
https://www.tradlinx.com/images/carrier/shipping_com_HMM.gif,HMM,HEUNG-A AKITA 2408S,Busan,Hong Kong,2024.05.02 (Thu),2024.05.07 (Tue),5 days,Direct,$46.00,$92.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,AS COLUMBIA 2401S,Busan,Hong Kong,2024.05.03 (Fri),2024.05.05 (Sun),2 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,STARSHIP AQUILA 2406S,Busan,Hong Kong,2024.05.03 (Fri),2024.05.06 (Mon),3 days,Direct,"$1,001.00",$202.00
