logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,ATLANTIC BRIDGE 2416E,Incheon,Osaka,2024.04.30 (Tue),2024.05.03 (Fri),3 days,Direct,$385.00,$770.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,ATLANTIC BRIDGE 2416E,Incheon,Osaka,2024.05.02 (Thu),2024.05.05 (Sun),3 days,Direct,$435.00,$870.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,ATLANTIC BRIDGE 2416E,Incheon,Osaka,2024.05.02 (Thu),2024.05.05 (Sun),3 days,Direct,$436.00,$871.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,ATLANTIC BRIDGE 2417E,Incheon,Osaka,2024.05.07 (Tue),2024.05.10 (Fri),3 days,Direct,$385.00,$770.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,ATLANTIC BRIDGE 2417E,Incheon,Osaka,2024.05.08 (Wed),2024.05.12 (Sun),4 days,Direct,$436.00,$871.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,ATLANTIC BRIDGE 2417E,Incheon,Osaka,2024.05.09 (Thu),2024.05.12 (Sun),3 days,Direct,$435.00,$870.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,ATLANTIC BRIDGE 2418E,Incheon,Osaka,2024.05.14 (Tue),2024.05.17 (Fri),3 days,Direct,$436.00,$871.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,ATLANTIC BRIDGE 2418E,Incheon,Osaka,2024.05.14 (Tue),2024.05.17 (Fri),3 days,Direct,$385.00,$770.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,ATLANTIC BRIDGE 2418E,Incheon,Osaka,2024.05.16 (Thu),2024.05.19 (Sun),3 days,Direct,$435.00,$870.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,ATLANTIC BRIDGE 2419E,Incheon,Osaka,2024.05.21 (Tue),2024.05.24 (Fri),3 days,Direct,$436.00,$871.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,ATLANTIC BRIDGE 2419E,Incheon,Osaka,2024.05.21 (Tue),2024.05.24 (Fri),3 days,Direct,$385.00,$770.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,ATLANTIC BRIDGE 2419E,Incheon,Osaka,2024.05.22 (Wed),2024.05.25 (Sat),3 days,Direct,$435.00,$870.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,ATLANTIC BRIDGE 2420E,Incheon,Osaka,2024.05.28 (Tue),2024.05.31 (Fri),3 days,Direct,$436.00,$871.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,ATLANTIC BRIDGE 2420E,Incheon,Osaka,2024.05.28 (Tue),2024.05.31 (Fri),3 days,Direct,$385.00,$770.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,ATLANTIC BRIDGE 2420E,Incheon,Osaka,2024.05.29 (Wed),2024.06.01 (Sat),3 days,Direct,$435.00,$870.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,ATLANTIC BRIDGE 2421E,Incheon,Osaka,2024.06.04 (Tue),2024.06.07 (Fri),3 days,Direct,$436.00,$871.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,ATLANTIC BRIDGE 2421E,Incheon,Osaka,2024.06.04 (Tue),2024.06.07 (Fri),3 days,Direct,$385.00,$770.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,ATLANTIC BRIDGE 2421E,Incheon,Osaka,2024.06.05 (Wed),2024.06.08 (Sat),3 days,Direct,$435.00,$870.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,ATLANTIC BRIDGE 2422E,Incheon,Osaka,2024.06.11 (Tue),2024.06.14 (Fri),3 days,Direct,$436.00,$871.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,ATLANTIC BRIDGE 2422E,Incheon,Osaka,2024.06.11 (Tue),2024.06.14 (Fri),3 days,Direct,$385.00,$770.00
