logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_COA.gif,COSCO,CONSISTENCE 585W,Incheon,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$44.00,$88.00
https://www.tradlinx.com/images/carrier/shipping_com_SIT.gif,SITC,MAERSK NADI 415N,Incheon,Shanghai,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,KMTC TAIPEIS 2405S,Incheon,Shanghai,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,KMTC TAIPEIS 2405S,Incheon,Shanghai,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,TS TACOMA 24004S,Incheon,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,TS TACOMA 24004S,Incheon,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_COA.gif,COSCO,CONCERTO 478W,Incheon,Shanghai,2024.04.23 (Tue),2024.04.25 (Thu),2 days,Direct,$44.00,$88.00
https://www.tradlinx.com/images/carrier/shipping_com_SML.gif,SM Line,JAN 2406S,Incheon,Shanghai,2024.04.23 (Tue),2024.04.25 (Thu),2 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_PCS.gif,DongYoung,PANCON GLORY JPCG2415W,Incheon,Shanghai,2024.04.24 (Wed),2024.04.28 (Sun),4 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,PANCON GLORY 2415W,Incheon,Shanghai,2024.04.24 (Wed),2024.04.28 (Sun),4 days,Direct,$109.00,$217.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,PANCON GLORY 2415W,Incheon,Shanghai,2024.04.24 (Wed),2024.04.28 (Sun),4 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_DJS.gif,DongJin,PANCON GLORY 2415W,Incheon,Shanghai,2024.04.24 (Wed),2024.04.28 (Sun),4 days,Direct,$130.00,$260.00
https://www.tradlinx.com/images/carrier/shipping_com_SIT.gif,SITC,SITC KANTO 2410S,Incheon,Shanghai,2024.04.24 (Wed),2024.04.28 (Sun),4 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,PANCON GLORY 2415W,Incheon,Shanghai,2024.04.24 (Wed),2024.04.27 (Sat),3 days,Direct,$247.00,$493.00
https://www.tradlinx.com/images/carrier/shipping_com_PAN.gif,Pan Ocean,PANCON GLORY 2415W,Incheon,Shanghai,2024.04.24 (Wed),2024.04.28 (Sun),4 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,PANCON GLORY 2415W,Incheon,Shanghai,2024.04.24 (Wed),2024.04.28 (Sun),4 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,PEGASUS PETA 2412W,Incheon,Shanghai,2024.04.25 (Thu),2024.04.26 (Fri),1 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,PEGASUS PETA 2412W,Incheon,Shanghai,2024.04.25 (Thu),2024.04.26 (Fri),1 days,Direct,$109.00,$217.00
https://www.tradlinx.com/images/carrier/shipping_com_DJS.gif,DongJin,PEGASUS PETA 2412W,Incheon,Shanghai,2024.04.25 (Thu),2024.04.26 (Fri),1 days,Direct,$130.00,$260.00
https://www.tradlinx.com/images/carrier/shipping_com_EAS.gif,EAS,BRIGHT FUJI 0XSJZS1NC,Incheon,Shanghai,2024.04.25 (Thu),2024.04.27 (Sat),2 days,Direct,$101.00,$202.00
