logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_SIT.gif,SITC,SITC CHENMING 2405N,Incheon,Shanghai,2024.04.19 (Fri),2024.04.24 (Wed),5 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,SITC YUNCHENG 2405S,Incheon,Shanghai,2024.04.19 (Fri),2024.04.24 (Wed),5 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,PEGASUS PETA 2411W,Incheon,Shanghai,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_PCS.gif,DongYoung,PEGASUS PETA DPPA2411W,Incheon,Shanghai,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,PEGASUS PETA 2411W,Incheon,Shanghai,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$109.00,$217.00
https://www.tradlinx.com/images/carrier/shipping_com_DJS.gif,DongJin,PEGASUS PETA 2411W,Incheon,Shanghai,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$130.00,$260.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,PEGASUS PETA DPPA2411W,Incheon,Shanghai,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$150.00,$300.00
https://www.tradlinx.com/images/carrier/shipping_com_PAN.gif,Pan Ocean,PEGASUS PETA 2411W,Incheon,Shanghai,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,PEGASUS PETA 2411W,Incheon,Shanghai,2024.04.20 (Sat),2024.04.22 (Mon),2 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_COH.gif,COHEUNG,XIN MING ZHOU 20 2417W,Incheon,Shanghai,2024.04.21 (Sun),2024.04.24 (Wed),3 days,Direct,$101.00,$201.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,PANCON GLORY 2415W,Incheon,Shanghai,2024.04.21 (Sun),2024.04.25 (Thu),4 days,Direct,$109.00,$217.00
https://www.tradlinx.com/images/carrier/shipping_com_COA.gif,COSCO,CONCERTO 478W,Incheon,Shanghai,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,$44.00,$88.00
https://www.tradlinx.com/images/carrier/shipping_com_COA.gif,COSCO,XIN MING ZHOU 20 2417W,Incheon,Shanghai,2024.04.21 (Sun),2024.04.25 (Thu),4 days,Direct,$44.00,$88.00
https://www.tradlinx.com/images/carrier/shipping_com_SIT.gif,SITC,TS TACOMA 24003N,Incheon,Shanghai,2024.04.21 (Sun),2024.04.23 (Tue),2 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_SIT.gif,SITC,SITC SHANGHAI 2410S,Incheon,Shanghai,2024.04.21 (Sun),2024.04.24 (Wed),3 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_EAS.gif,EAS,XIN MING ZHOU 20 2417W,Incheon,Shanghai,2024.04.21 (Sun),2024.04.24 (Wed),3 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_PCL.gif,Pancon,XIN MING ZHOU 20 2417W,Incheon,Shanghai,2024.04.21 (Sun),2024.04.24 (Wed),3 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_SML.gif,SM Line,SKY RAINBOW 2406S,Incheon,Shanghai,2024.04.21 (Sun),2024.04.24 (Wed),3 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,KMTC TAIPEIS 2405S,Incheon,Shanghai,2024.04.21 (Sun),2024.04.24 (Wed),3 days,Direct,,
https://www.tradlinx.com/images/carrier/shipping_com_COA.gif,COSCO,CONSISTENCE 585W,Incheon,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$44.00,$88.00
