logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,SKY IRIS 2407S,Incheon,Hong Kong,2024.04.25 (Thu),2024.05.01 (Wed),6 days,Direct,$260.00,$520.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,YM CREDIBILITY 119S,Incheon,Hong Kong,2024.04.26 (Fri),2024.05.02 (Thu),6 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,YM CREDIBILITY 119S,Incheon,Hong Kong,2024.04.26 (Fri),2024.05.02 (Thu),6 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_EMC.gif,Evergreen,EVER OWN NCS 0179-032S,Incheon,Hong Kong,2024.04.27 (Sat),2024.05.04 (Sat),7 days,Direct,$511.00,"$1,023.00"
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,YM CREDIBILITY 119S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.03 (Fri),5 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,YOKOHAMA TRADER 2408S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$111.00,$222.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,YOKOHAMA TRADER 2408S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$400.00,$700.00
https://www.tradlinx.com/images/carrier/shipping_com_PCS.gif,DongYoung,STAR EXPLORER NSPR2408S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_PCS.gif,DongYoung,SUNNY ROSE SURO2408S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_SIT.gif,SITC,KMTC TIANJIN 2405S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$10.00,$20.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,STAR EXPLORER NSPR2408S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$120.00,$240.00
https://www.tradlinx.com/images/carrier/shipping_com_PAN.gif,Pan Ocean,STAR EXPLORER 2408S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$300.00,$400.00
https://www.tradlinx.com/images/carrier/shipping_com_HMM.gif,HMM,YOKOHAMA TRADER 2408S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.01 (Wed),3 days,Direct,$46.00,$92.00
https://www.tradlinx.com/images/carrier/shipping_com_TSL.gif,TS Line,TS BANGKOK 24003S,Incheon,Hong Kong,2024.04.28 (Sun),2024.05.07 (Tue),9 days,Direct,$66.00,$132.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,SUNNY ROSE 2408S,Incheon,Hong Kong,2024.04.29 (Mon),2024.05.02 (Thu),3 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,STAR EXPLORER 2408S,Incheon,Hong Kong,2024.04.29 (Mon),2024.05.02 (Thu),3 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,TS BANGKOK 24003S,Incheon,Hong Kong,2024.04.29 (Mon),2024.05.06 (Mon),7 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,KMTC TIANJIN 2405S,Incheon,Hong Kong,2024.04.29 (Mon),2024.05.08 (Wed),9 days,Direct,"$1,001.00",$202.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,STAR EXPLORER 2408S,Incheon,Hong Kong,2024.04.29 (Mon),2024.05.02 (Thu),3 days,Direct,$260.00,$520.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,SUNNY ROSE SURO2408S,Incheon,Hong Kong,2024.04.29 (Mon),2024.05.02 (Thu),3 days,Direct,$120.00,$240.00
