logo_img,company_name,vessel_name,origin,destination,dep_time,arr_time,duration,trans,of20,of40
https://www.tradlinx.com/images/carrier/shipping_com_SKR.gif,Sinokor,SAWASDEE BALTIC 2406W,Busan,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_HSL.gif,HanSung,STARSHIP JUPITER 2404S,Busan,Shanghai,2024.04.22 (Mon),2024.04.23 (Tue),1 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_COH.gif,COHEUNG,TC MESSENGER 2413W,Busan,Shanghai,2024.04.22 (Mon),2024.04.24 (Wed),2 days,Direct,$101.00,$201.00
https://www.tradlinx.com/images/carrier/shipping_com_COH.gif,COHEUNG,DONGJIN ENTERPRISE 0188W,Busan,Shanghai,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,$101.00,$201.00
https://www.tradlinx.com/images/carrier/shipping_com_PCS.gif,DongYoung,DONGJIN ENTERPRISE DJEN0188W,Busan,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,TC MESSENGER 2413W,Busan,Shanghai,2024.04.22 (Mon),2024.04.23 (Tue),1 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,KMTC SHIMIZU 2404S,Busan,Shanghai,2024.04.22 (Mon),2024.04.23 (Tue),1 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_KMD.gif,KMTC,STARSHIP PEGASUS 2406W,Busan,Shanghai,2024.04.22 (Mon),2024.04.24 (Wed),2 days,Direct,$100.00,$199.00
https://www.tradlinx.com/images/carrier/shipping_com_HAS.gif,HEUNG-A,SAWASDEE BALTIC 2406W,Busan,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_DJS.gif,DongJin,QI YUN HE 0434W,Busan,Shanghai,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_DJS.gif,DongJin,DONGJIN ENTERPRISE 0188W,Busan,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_COA.gif,COSCO,QIYUNHE 434W,Busan,Shanghai,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,$44.00,$88.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,TC MESSENGER 2413W,Busan,Shanghai,2024.04.22 (Mon),2024.04.23 (Tue),1 days,Direct,$247.00,$493.00
https://www.tradlinx.com/images/carrier/shipping_com_CKL.gif,CK Line,QIYUNHE 0434W,Busan,Shanghai,2024.04.22 (Mon),2024.04.25 (Thu),3 days,Direct,$247.00,$493.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,STARSHIP JUPITER NSSJ2404S,Busan,Shanghai,2024.04.22 (Mon),2024.04.23 (Tue),1 days,Direct,$101.00,$250.00
https://www.tradlinx.com/images/carrier/shipping_com_NSS.gif,NamSung,DONGJIN ENTERPRISE DJEN0188W,Busan,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$101.00,$250.00
https://www.tradlinx.com/images/carrier/shipping_com_EAS.gif,EAS,TC MESSENGER 2413W,Busan,Shanghai,2024.04.22 (Mon),2024.04.23 (Tue),1 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_EAS.gif,EAS,DONGJIN ENTERPRISE 0188W,Busan,Shanghai,2024.04.22 (Mon),2024.04.26 (Fri),4 days,Direct,$101.00,$202.00
https://www.tradlinx.com/images/carrier/shipping_com_SNT.gif,Sinotrans,HF WEALTH 2418S,Busan,Shanghai,2024.04.22 (Mon),2024.04.24 (Wed),2 days,Direct,$41.00,$81.00
https://www.tradlinx.com/images/carrier/shipping_com_ONE.gif,ONE,SPARKLE 1172S,Busan,Shanghai,2024.04.22 (Mon),2024.04.23 (Tue),1 days,Direct,$54.00,$108.00
